Player,Nation,Team,Position,Age,Matches Played,Starts,Minutes,Goals,Assists,Yellow Cards,Red Cards,xG,xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,xG/90,xAG/90,GA90,Save%,CS%,PK Save%
0,34,0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.65,2.65,0.09,0.12,0.22,0.09,,,0.0,0.0,0.0,0.0
Starts,Min,Gls,90s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
20,845,7,20.5,2.0,7.0,0.0,0.0,0.0,5.9,32.0,137.0,0.34,0.44,0.44,0.29,0.16,0.44,0.29,,,0.0,0.0,0.0,0.0
27,412,3,26.8,0.0,3.0,0.0,0.0,1.0,1.8,84.0,17.0,0.11,0.11,0.11,0.07,0.01,0.08,0.07,,,0.0,0.0,0.0,0.0
0,103,0,1.1,0.0,0.0,0.0,0.0,0.0,0.2,5.0,9.0,0.0,0.0,0.0,0.14,0.14,0.28,0.14,,,0.0,0.0,0.0,0.0
5,567,0,6.3,0.0,0.0,0.0,0.0,0.0,0.6,47.0,26.0,0.0,0.0,0.0,0.1,0.13,0.23,0.1,,,0.0,0.0,0.0,0.0
32,880,0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
27,415,0,26.8,4.0,0.0,0.0,0.0,0.0,0.7,64.0,100.0,0.0,0.15,0.15,0.03,0.1,0.12,0.03,,,0.0,0.0,0.0,0.0
31,733,8,30.4,4.0,8.0,0.0,0.0,0.0,9.0,96.0,246.0,0.26,0.4,0.4,0.3,0.18,0.48,0.3,,,0.0,0.0,0.0,0.0
12,008,0,11.2,0.0,0.0,0.0,0.0,0.0,0.8,51.0,5.0,0.0,0.0,0.0,0.07,0.02,0.09,0.07,,,0.0,0.0,0.0,0.0
3,247,3,2.7,1.0,3.0,0.0,0.0,0.0,1.2,3.0,21.0,1.09,1.46,1.46,0.45,0.2,0.66,0.45,,,0.0,0.0,0.0,0.0
0,83,0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.34,0.34,0.0,,,0.0,0.0,0.0,0.0
0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
23,131,2,23.7,4.0,2.0,0.0,0.0,0.0,3.0,99.0,169.0,0.08,0.25,0.25,0.13,0.18,0.31,0.13,,,0.0,0.0,0.0,0.0
5,828,3,9.2,1.0,3.0,0.0,0.0,0.0,1.9,16.0,54.0,0.33,0.43,0.43,0.2,0.31,0.52,0.2,,,0.0,0.0,0.0,0.0
0,30,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1,96,0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1,236,1,2.6,1.0,1.0,0.0,0.0,0.0,1.2,6.0,38.0,0.38,0.76,0.76,0.46,0.54,1.0,0.46,,,0.0,0.0,0.0,0.0
7,854,0,9.5,0.0,0.0,0.0,0.0,0.0,0.1,25.0,17.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,,,0.0,0.0,0.0,0.0
6,612,1,6.8,0.0,1.0,0.0,0.0,0.0,0.4,23.0,21.0,0.15,0.15,0.15,0.06,0.09,0.16,0.06,,,0.0,0.0,0.0,0.0
15,236,0,13.7,0.0,0.0,0.0,0.0,0.0,0.6,35.0,20.0,0.0,0.0,0.0,0.04,0.01,0.06,0.04,,,0.0,0.0,0.0,0.0
23,827,5,20.3,2.0,5.0,0.0,0.0,0.0,4.1,116.0,109.0,0.25,0.34,0.34,0.2,0.05,0.26,0.2,,,0.0,0.0,0.0,0.0
23,028,7,22.5,3.0,7.0,0.0,0.0,0.0,9.9,45.0,85.0,0.31,0.44,0.44,0.44,0.13,0.57,0.44,,,0.0,0.0,0.0,0.0
13,257,1,14.0,1.0,1.0,0.0,0.0,0.0,1.7,51.0,28.0,0.07,0.14,0.14,0.12,0.09,0.2,0.12,,,0.0,0.0,0.0,0.0
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1,263,1,2.9,0.0,1.0,0.0,0.0,0.0,0.9,4.0,15.0,0.34,0.34,0.34,0.32,0.17,0.49,0.32,,,0.0,0.0,0.0,0.0
25,150,7,23.9,1.0,7.0,0.0,0.0,0.0,5.3,66.0,58.0,0.29,0.33,0.33,0.22,0.04,0.26,0.22,,,0.0,0.0,0.0,0.0
Starts,Min,Gls,90s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
21,818,0,20.2,0.0,0.0,0.0,0.0,0.0,0.3,93.0,21.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,,,0.0,0.0,0.0,0.0
14,334,1,14.8,2.0,1.0,0.0,0.0,1.0,0.5,88.0,63.0,0.07,0.2,0.2,0.03,0.11,0.15,0.03,,,0.0,0.0,0.0,0.0
0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2,180,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
12,984,0,10.9,0.0,0.0,0.0,0.0,2.0,0.3,45.0,1.0,0.0,0.0,0.0,0.02,0.01,0.04,0.02,,,0.0,0.0,0.0,0.0
5,355,0,3.9,2.0,0.0,0.0,0.0,0.0,1.3,15.0,63.0,0.0,0.51,0.51,0.33,0.1,0.43,0.33,,,0.0,0.0,0.0,0.0
1,170,0,1.9,0.0,0.0,0.0,0.0,0.0,0.1,1.0,5.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,,,0.0,0.0,0.0,0.0
6,540,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
6,548,2,6.1,0.0,2.0,0.0,0.0,0.0,0.4,21.0,2.0,0.33,0.33,0.33,0.07,0.01,0.08,0.07,,,0.0,0.0,0.0,0.0
27,314,12,25.7,2.0,12.0,0.0,0.0,0.0,9.2,25.0,96.0,0.47,0.54,0.54,0.36,0.09,0.45,0.36,,,0.0,0.0,0.0,0.0
15,467,1,16.3,1.0,1.0,0.0,0.0,0.0,0.5,68.0,76.0,0.06,0.12,0.12,0.03,0.14,0.17,0.03,,,0.0,0.0,0.0,0.0
11,972,1,10.8,1.0,1.0,0.0,0.0,0.0,1.1,20.0,67.0,0.09,0.19,0.19,0.1,0.07,0.16,0.1,,,0.0,0.0,0.0,0.0
7,786,1,8.7,1.0,1.0,0.0,0.0,0.0,1.6,18.0,71.0,0.11,0.23,0.23,0.19,0.19,0.38,0.19,,,0.0,0.0,0.0,0.0
13,979,4,10.9,0.0,4.0,0.0,0.0,0.0,3.4,18.0,46.0,0.37,0.37,0.37,0.31,0.02,0.33,0.31,,,0.0,0.0,0.0,0.0
24,120,5,23.6,3.0,5.0,0.0,0.0,0.0,6.8,106.0,115.0,0.21,0.34,0.34,0.29,0.21,0.5,0.29,,,0.0,0.0,0.0,0.0
0,12,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
32,871,1,31.9,1.0,1.0,0.0,0.0,0.0,1.1,74.0,3.0,0.03,0.06,0.06,0.04,0.08,0.12,0.04,,,0.0,0.0,0.0,0.0
16,531,3,17.0,5.0,3.0,0.0,0.0,0.0,5.2,95.0,103.0,0.18,0.47,0.47,0.3,0.17,0.47,0.3,,,0.0,0.0,0.0,0.0
2,266,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,,,0.0,0.0,0.0,0.0
1,555,1,6.2,0.0,1.0,0.0,0.0,0.0,0.6,37.0,17.0,0.16,0.16,0.16,0.1,0.09,0.19,0.1,,,0.0,0.0,0.0,0.0
5,402,2,4.5,0.0,1.0,1.0,1.0,0.0,1.8,9.0,35.0,0.45,0.45,0.22,0.41,0.13,0.54,0.23,,,0.0,0.0,0.0,0.0
15,271,0,14.1,2.0,0.0,0.0,0.0,0.0,1.0,42.0,39.0,0.0,0.14,0.14,0.07,0.05,0.12,0.07,,,0.0,0.0,0.0,0.0
1,132,0,1.5,0.0,0.0,0.0,0.0,0.0,0.1,2.0,4.0,0.0,0.0,0.0,0.07,0.05,0.11,0.07,,,0.0,0.0,0.0,0.0
7,603,0,6.7,0.0,0.0,0.0,0.0,0.0,0.1,20.0,9.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,,,0.0,0.0,0.0,0.0
32,735,2,30.4,6.0,2.0,0.0,1.0,0.0,3.0,211.0,39.0,0.07,0.26,0.26,0.1,0.21,0.31,0.07,,,0.0,0.0,0.0,0.0
Starts,Min,Gls,90s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1,158,0,1.8,0.0,0.0,0.0,0.0,0.0,0.2,9.0,14.0,0.0,0.0,0.0,0.12,0.47,0.59,0.12,,,0.0,0.0,0.0,0.0
26,327,1,25.9,2.0,1.0,0.0,0.0,0.0,1.2,141.0,104.0,0.04,0.12,0.12,0.05,0.03,0.08,0.05,,,0.0,0.0,0.0,0.0
14,305,0,14.5,0.0,0.0,0.0,0.0,0.0,0.2,26.0,4.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,,,0.0,0.0,0.0,0.0
0,47,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,,,0.0,0.0,0.0,0.0
0,7,0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,2.37,0.0,2.37,2.37,,,0.0,0.0,0.0,0.0
22,090,3,23.2,2.0,3.0,0.0,0.0,0.0,3.5,93.0,42.0,0.13,0.22,0.22,0.15,0.04,0.19,0.15,,,0.0,0.0,0.0,0.0
19,639,0,18.2,0.0,0.0,0.0,0.0,0.0,0.5,72.0,4.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,,,0.0,0.0,0.0,0.0
3,335,0,3.7,1.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,0.27,0.27,0.01,0.18,0.18,0.01,,,0.0,0.0,0.0,0.0
16,516,2,16.8,5.0,2.0,0.0,0.0,0.0,3.8,57.0,138.0,0.12,0.42,0.42,0.22,0.24,0.47,0.22,,,0.0,0.0,0.0,0.0
0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
5,450,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
11,027,0,11.4,1.0,0.0,0.0,0.0,0.0,0.1,68.0,37.0,0.0,0.09,0.09,0.01,0.06,0.07,0.01,,,0.0,0.0,0.0,0.0
23,091,5,23.2,5.0,5.0,0.0,0.0,1.0,5.6,85.0,185.0,0.22,0.43,0.43,0.24,0.22,0.46,0.24,,,0.0,0.0,0.0,0.0
6,576,0,6.4,1.0,0.0,0.0,0.0,0.0,0.1,60.0,28.0,0.0,0.16,0.16,0.02,0.21,0.23,0.02,,,0.0,0.0,0.0,0.0
16,355,0,15.1,1.0,0.0,0.0,0.0,1.0,0.2,45.0,8.0,0.0,0.07,0.07,0.01,0.02,0.03,0.01,,,0.0,0.0,0.0,0.0
22,744,0,19.4,1.0,0.0,0.0,0.0,0.0,0.3,117.0,92.0,0.0,0.05,0.05,0.02,0.07,0.09,0.02,,,0.0,0.0,0.0,0.0
19,532,1,17.0,0.0,1.0,0.0,0.0,0.0,0.8,49.0,18.0,0.06,0.06,0.06,0.05,0.03,0.08,0.05,,,0.0,0.0,0.0,0.0
13,267,0,14.1,1.0,0.0,0.0,0.0,0.0,0.7,47.0,19.0,0.0,0.07,0.07,0.05,0.07,0.12,0.05,,,0.0,0.0,0.0,0.0
2,345,2,3.8,1.0,2.0,0.0,0.0,0.0,2.7,12.0,22.0,0.52,0.78,0.78,0.72,0.1,0.82,0.72,,,0.0,0.0,0.0,0.0
32,880,2,32.0,1.0,2.0,0.0,0.0,0.0,1.7,156.0,6.0,0.06,0.09,0.09,0.05,0.02,0.07,0.05,,,0.0,0.0,0.0,0.0
30,421,7,26.9,3.0,6.0,1.0,1.0,0.0,9.4,20.0,104.0,0.26,0.37,0.33,0.35,0.11,0.46,0.32,,,0.0,0.0,0.0,0.0
1,181,0,2.0,0.0,0.0,0.0,0.0,0.0,0.1,7.0,3.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,,,0.0,0.0,0.0,0.0
19,643,0,18.3,0.0,0.0,0.0,0.0,0.0,0.5,79.0,32.0,0.0,0.0,0.0,0.03,0.03,0.05,0.03,,,0.0,0.0,0.0,0.0
10,905,0,10.1,2.0,0.0,0.0,0.0,0.0,0.6,47.0,1.0,0.0,0.2,0.2,0.06,0.12,0.17,0.06,,,0.0,0.0,0.0,0.0
Starts,Min,Gls,90s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
30,700,0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
16,391,0,15.5,0.0,0.0,0.0,0.0,0.0,0.1,32.0,2.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,,,0.0,0.0,0.0,0.0
20,800,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.83,0.0,0.83,0.83,,,0.0,0.0,0.0,0.0
9,970,0,10.8,0.0,0.0,0.0,0.0,0.0,0.1,64.0,11.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,,,0.0,0.0,0.0,0.0
30,648,0,29.4,2.0,0.0,0.0,0.0,0.0,0.6,129.0,127.0,0.0,0.07,0.07,0.02,0.09,0.11,0.02,,,0.0,0.0,0.0,0.0
6,540,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
30,704,2,30.0,2.0,2.0,0.0,0.0,0.0,1.0,118.0,131.0,0.07,0.13,0.13,0.03,0.09,0.12,0.03,,,0.0,0.0,0.0,0.0
1,135,0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
7,672,0,7.5,1.0,0.0,0.0,0.0,0.0,0.4,36.0,2.0,0.0,0.13,0.13,0.05,0.14,0.19,0.05,,,0.0,0.0,0.0,0.0
5,400,0,4.4,1.0,0.0,0.0,0.0,1.0,0.1,16.0,3.0,0.0,0.23,0.23,0.01,0.25,0.26,0.01,,,0.0,0.0,0.0,0.0
26,167,14,24.1,6.0,12.0,2.0,2.0,0.0,14.1,23.0,135.0,0.58,0.83,0.75,0.59,0.11,0.7,0.52,,,0.0,0.0,0.0,0.0
8,617,0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2.0,0.0,0.0,0.0,0.0,0.07,0.08,0.0,,,0.0,0.0,0.0,0.0
19,686,8,18.7,4.0,8.0,0.0,0.0,0.0,7.8,36.0,71.0,0.43,0.64,0.64,0.42,0.05,0.47,0.42,,,0.0,0.0,0.0,0.0
3,209,0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,,,0.0,0.0,0.0,0.0
4,516,0,5.7,3.0,0.0,0.0,0.0,0.0,1.0,30.0,89.0,0.0,0.52,0.52,0.17,0.44,0.61,0.17,,,0.0,0.0,0.0,0.0
13,122,0,12.5,1.0,0.0,0.0,0.0,0.0,0.3,102.0,10.0,0.0,0.08,0.08,0.02,0.23,0.25,0.02,,,0.0,0.0,0.0,0.0
8,766,0,8.5,1.0,0.0,0.0,0.0,0.0,0.4,34.0,19.0,0.0,0.12,0.12,0.04,0.08,0.13,0.04,,,0.0,0.0,0.0,0.0
4,514,1,5.7,1.0,1.0,0.0,0.0,0.0,0.5,37.0,9.0,0.18,0.35,0.35,0.09,0.14,0.23,0.09,,,0.0,0.0,0.0,0.0
22,054,1,22.8,2.0,1.0,0.0,0.0,0.0,2.2,70.0,77.0,0.04,0.13,0.13,0.1,0.06,0.16,0.1,,,0.0,0.0,0.0,0.0
1,161,0,1.8,0.0,0.0,0.0,0.0,0.0,0.1,27.0,17.0,0.0,0.0,0.0,0.07,0.13,0.2,0.07,,,0.0,0.0,0.0,0.0
9,872,0,9.7,2.0,0.0,0.0,0.0,0.0,0.9,34.0,68.0,0.0,0.21,0.21,0.09,0.17,0.26,0.09,,,0.0,0.0,0.0,0.0
1,239,0,2.7,0.0,0.0,0.0,0.0,0.0,0.3,3.0,7.0,0.0,0.0,0.0,0.13,0.02,0.15,0.13,,,0.0,0.0,0.0,0.0
8,839,5,9.3,1.0,5.0,0.0,0.0,0.0,3.2,42.0,71.0,0.54,0.64,0.64,0.35,0.11,0.45,0.35,,,0.0,0.0,0.0,0.0
Starts,Min,Gls,90s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
17,538,0,17.1,2.0,0.0,0.0,0.0,0.0,0.2,101.0,11.0,0.0,0.12,0.12,0.01,0.07,0.09,0.01,,,0.0,0.0,0.0,0.0
0,23,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
28,380,15,26.4,2.0,15.0,0.0,0.0,0.0,14.3,55.0,128.0,0.57,0.64,0.64,0.54,0.07,0.61,0.54,,,0.0,0.0,0.0,0.0
29,434,18,27.0,3.0,15.0,3.0,3.0,0.0,11.0,33.0,74.0,0.67,0.78,0.67,0.41,0.07,0.48,0.32,,,0.0,0.0,0.0,0.0
7,624,0,6.9,0.0,0.0,0.0,0.0,0.0,0.2,17.0,0.0,0.0,0.0,0.0,0.03,0.0,0.04,0.03,,,0.0,0.0,0.0,0.0
10,007,0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
9,964,0,10.7,0.0,0.0,0.0,0.0,0.0,0.6,42.0,40.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,,,0.0,0.0,0.0,0.0
17,742,2,19.4,1.0,2.0,0.0,0.0,0.0,2.3,45.0,12.0,0.1,0.15,0.15,0.12,0.06,0.18,0.12,,,0.0,0.0,0.0,0.0
10,967,0,10.7,0.0,0.0,0.0,0.0,0.0,0.7,43.0,4.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,,,0.0,0.0,0.0,0.0
17,586,1,17.6,3.0,1.0,0.0,0.0,1.0,0.3,81.0,25.0,0.06,0.23,0.23,0.02,0.09,0.1,0.02,,,0.0,0.0,0.0,0.0
29,572,0,28.6,0.0,0.0,0.0,0.0,1.0,1.0,104.0,3.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,,,0.0,0.0,0.0,0.0
3,360,0,4.0,0.0,0.0,0.0,0.0,0.0,0.2,25.0,9.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,,,0.0,0.0,0.0,0.0
14,402,3,15.6,1.0,3.0,0.0,0.0,0.0,4.8,44.0,69.0,0.19,0.26,0.26,0.31,0.1,0.41,0.31,,,0.0,0.0,0.0,0.0
21,865,2,20.7,4.0,1.0,1.0,1.0,0.0,4.2,198.0,126.0,0.1,0.29,0.24,0.2,0.2,0.41,0.17,,,0.0,0.0,0.0,0.0
